Prot.FCC,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11
0.190554817,1,0,1,0,1,1,0,1,1,1
-0.063285974,1,0,1,0,1,1,0,1,1,1
0.220178989,1,0,1,0,1,1,0,1,1,1
0.51872526,1,0,1,0,1,1,0,1,1,1
0.101119777,1,0,1,0,1,1,0,1,1,1
-1.992516291,1,0,1,0,1,1,0,1,1,1
-0.762034893,1,0,1,0,1,1,0,1,1,1
-3.038414466,1,0,1,1,1,1,1,1,1,0
-3.042826394,1,0,1,1,1,1,1,1,1,0
-5.168931379,1,0,1,1,1,1,1,1,1,0
-3.387435191,1,0,1,1,1,1,1,1,1,0
0.00158675,1,0,1,1,1,1,1,1,1,0
-0.083726586,1,0,1,1,1,1,1,1,1,0
-2.813579457,1,0,1,1,1,1,1,1,1,0
-3.435972253,1,0,1,1,1,1,1,1,1,0
-2.196119045,1,1,1,1,1,1,0,1,1,1
-0.064283787,1,1,1,1,1,1,0,1,1,1
-1.22053642,0,1,0,0,1,0,1,1,0,0
-0.267371772,0,1,0,0,1,0,1,1,0,0
0.967702529,0,1,0,0,0,0,1,1,0,1
2.739181128,0,1,0,0,0,0,1,1,0,1
-0.720205668,0,1,0,0,0,0,1,1,0,1
0.999793534,0,1,0,0,0,0,1,1,0,1
-0.024274334,0,1,0,0,0,0,1,1,0,1
0.365245973,0,1,0,0,0,0,1,1,0,1
1.371370843,0,1,0,0,0,0,1,1,0,1
1.188583381,0,1,0,0,0,0,1,1,0,1
-0.119097451,0,0,1,0,0,1,1,1,1,1
-0.196158084,0,0,1,0,0,1,1,1,1,1
2.038116145,0,1,0,1,0,0,1,0,0,0
0.907800432,0,1,0,1,0,0,1,0,0,0
0.754839359,0,1,0,1,0,0,1,0,0,0
1.009233726,0,1,0,1,0,0,1,0,0,0
-0.073209994,0,1,0,1,0,0,1,0,0,0
0.052353807,0,1,0,1,0,0,1,0,0,0
1.054321335,0,1,0,1,0,0,1,0,0,0
1.249901527,0,1,0,1,0,0,1,0,0,0
1.574467973,0,1,0,0,1,0,0,0,1,1
0.076796974,0,1,0,0,1,0,0,0,1,1
-0.232503295,1,0,1,0,1,0,0,1,1,0
0.190971294,1,0,1,0,1,0,0,1,1,0
1.006939207,1,0,0,1,0,0,0,0,0,1
0.370817606,1,0,0,1,0,0,0,0,0,1
-0.791493031,0,0,1,1,1,1,1,0,1,1
-0.336156591,0,0,1,1,1,1,1,0,1,1
1.652668483,0,1,0,0,0,1,0,0,0,1
-0.161890779,0,1,0,0,0,1,0,0,0,1
-0.062315069,1,0,1,0,1,1,1,1,1,1
-0.163051914,1,0,1,0,1,1,1,1,1,1
-0.035552543,1,0,1,0,1,1,1,1,1,1
-0.038515456,1,0,1,0,1,1,1,1,1,1
0.42058444,1,0,1,0,1,1,0,1,1,1
0.190554817,1,0,1,0,1,1,0,1,1,1
-0.063285974,1,0,1,0,1,1,0,1,1,1
0.220178989,1,0,1,0,1,1,0,1,1,1
0.51872526,1,0,1,0,1,1,0,1,1,1
0.101119777,1,0,1,0,1,1,0,1,1,1
-1.992516291,1,0,1,0,1,1,0,1,1,1
-0.762034893,1,0,1,0,1,1,0,1,1,1
-0.832647942,1,0,1,0,1,1,1,1,0,1
-0.397778117,1,0,1,0,1,1,1,1,0,1
-0.151226418,1,0,0,0,1,1,0,0,0,1
-0.140287144,1,0,0,0,1,1,0,0,0,1
-3.038414466,1,0,1,1,1,1,1,1,1,0
-3.042826394,1,0,1,1,1,1,1,1,1,0
-5.168931379,1,0,1,1,1,1,1,1,1,0
-3.387435191,1,0,1,1,1,1,1,1,1,0
0.00158675,1,0,1,1,1,1,1,1,1,0
-0.083726586,1,0,1,1,1,1,1,1,1,0
-2.813579457,1,0,1,1,1,1,1,1,1,0
-3.435972253,1,0,1,1,1,1,1,1,1,0
0.097581195,1,1,1,1,0,1,1,1,0,0
0.131502706,1,1,1,1,0,1,1,1,0,0
-0.482300848,0,0,1,0,1,1,1,0,0,1
-0.035363303,0,0,1,0,1,1,1,0,0,1
0.407446669,0,0,0,1,1,1,0,0,1,1
-0.228687286,0,0,0,1,1,1,0,0,1,1
0.967702529,0,1,0,0,0,0,1,1,0,1
2.739181128,0,1,0,0,0,0,1,1,0,1
-0.720205668,0,1,0,0,0,0,1,1,0,1
0.999793534,0,1,0,0,0,0,1,1,0,1
-0.024274334,0,1,0,0,0,0,1,1,0,1
0.365245973,0,1,0,0,0,0,1,1,0,1
1.371370843,0,1,0,0,0,0,1,1,0,1
1.188583381,0,1,0,0,0,0,1,1,0,1
2.038116145,0,1,0,1,0,0,1,0,0,0
0.907800432,0,1,0,1,0,0,1,0,0,0
0.754839359,0,1,0,1,0,0,1,0,0,0
1.009233726,0,1,0,1,0,0,1,0,0,0
-0.073209994,0,1,0,1,0,0,1,0,0,0
0.052353807,0,1,0,1,0,0,1,0,0,0
1.054321335,0,1,0,1,0,0,1,0,0,0
1.249901527,0,1,0,1,0,0,1,0,0,0
-2.493288911,1,1,1,0,1,1,1,1,0,1
0.184004345,1,1,1,0,1,1,1,1,0,1
1.209001201,0,0,1,0,1,1,1,1,1,0
-0.002224102,0,0,1,0,1,1,1,1,1,0
1.613776985,0,1,0,1,0,1,0,0,1,0
0.092355384,0,1,0,1,0,1,0,0,1,0
0.42058444,1,0,1,0,1,1,0,1,1,1
0.190554817,1,0,1,0,1,1,0,1,1,1
-0.063285974,1,0,1,0,1,1,0,1,1,1
0.220178989,1,0,1,0,1,1,0,1,1,1
0.51872526,1,0,1,0,1,1,0,1,1,1
0.101119777,1,0,1,0,1,1,0,1,1,1
-1.992516291,1,0,1,0,1,1,0,1,1,1
-0.762034893,1,0,1,0,1,1,0,1,1,1
-3.038414466,1,0,1,1,1,1,1,1,1,0
-3.042826394,1,0,1,1,1,1,1,1,1,0
-5.168931379,1,0,1,1,1,1,1,1,1,0
-3.387435191,1,0,1,1,1,1,1,1,1,0
0.00158675,1,0,1,1,1,1,1,1,1,0
-0.083726586,1,0,1,1,1,1,1,1,1,0
-2.813579457,1,0,1,1,1,1,1,1,1,0
-3.435972253,1,0,1,1,1,1,1,1,1,0
0.434973722,0,0,0,0,1,0,0,1,1,1
0.927760688,0,0,0,0,1,0,0,1,1,1
0.738589443,0,0,0,0,1,1,0,1,1,0
1.016751639,0,0,0,0,1,1,0,1,1,0
2.026107537,0,0,0,0,1,1,0,1,1,0
1.546005038,0,0,0,0,1,1,0,1,1,0
0.45130119,0,0,1,0,1,1,0,0,1,1
-0.24591222,0,0,1,0,1,1,0,0,1,1
0.435242677,0,1,0,0,1,1,1,1,1,0
-0.954459386,0,1,0,0,1,1,1,1,1,0
0.967702529,0,1,0,0,0,0,1,1,0,1
2.739181128,0,1,0,0,0,0,1,1,0,1
-0.720205668,0,1,0,0,0,0,1,1,0,1
0.999793534,0,1,0,0,0,0,1,1,0,1
-0.024274334,0,1,0,0,0,0,1,1,0,1
0.365245973,0,1,0,0,0,0,1,1,0,1
1.371370843,0,1,0,0,0,0,1,1,0,1
1.188583381,0,1,0,0,0,0,1,1,0,1
2.038116145,0,1,0,1,0,0,1,0,0,0
0.907800432,0,1,0,1,0,0,1,0,0,0
0.754839359,0,1,0,1,0,0,1,0,0,0
1.009233726,0,1,0,1,0,0,1,0,0,0
-0.073209994,0,1,0,1,0,0,1,0,0,0
0.052353807,0,1,0,1,0,0,1,0,0,0
1.054321335,0,1,0,1,0,0,1,0,0,0
1.249901527,0,1,0,1,0,0,1,0,0,0
0.760227487,1,0,0,0,0,0,0,0,1,0
0.988424194,1,0,0,0,0,0,0,0,1,0
1.085202116,1,0,0,0,0,0,0,0,1,0
1.396542292,1,0,0,0,0,0,0,0,1,0
0.725090785,1,0,1,0,0,1,0,0,0,1
0.915433145,1,0,1,0,0,1,0,0,0,1
0.728686349,0,0,0,0,1,1,1,1,1,0
0.117587215,0,0,0,0,1,1,1,1,1,0
0.318311689,0,0,1,1,1,0,1,1,1,0
-1.58499457,0,0,1,1,1,0,1,1,1,0
0.60516032,0,1,1,1,1,1,0,1,1,1
0.093679043,0,1,1,1,1,1,0,1,1,1
0.42058444,1,0,1,0,1,1,0,1,1,1
0.190554817,1,0,1,0,1,1,0,1,1,1
-0.063285974,1,0,1,0,1,1,0,1,1,1
0.220178989,1,0,1,0,1,1,0,1,1,1
0.51872526,1,0,1,0,1,1,0,1,1,1
0.101119777,1,0,1,0,1,1,0,1,1,1
-1.992516291,1,0,1,0,1,1,0,1,1,1
-0.762034893,1,0,1,0,1,1,0,1,1,1
0.981485419,1,0,1,0,0,0,1,1,1,0
0.760221978,1,0,1,0,0,0,1,1,1,0
0.912740489,1,0,1,0,0,1,0,1,0,0
0.081016143,1,0,1,0,0,1,0,1,0,0
-3.038414466,1,0,1,1,1,1,1,1,1,0
-3.042826394,1,0,1,1,1,1,1,1,1,0
-5.168931379,1,0,1,1,1,1,1,1,1,0
-3.387435191,1,0,1,1,1,1,1,1,1,0
0.00158675,1,0,1,1,1,1,1,1,1,0
-0.083726586,1,0,1,1,1,1,1,1,1,0
-2.813579457,1,0,1,1,1,1,1,1,1,0
-3.435972253,1,0,1,1,1,1,1,1,1,0
-0.81394693,1,1,1,0,0,0,0,0,1,1
0.851567102,1,1,1,0,0,0,0,0,1,1
0.738589443,0,0,0,0,1,1,0,1,1,0
1.016751639,0,0,0,0,1,1,0,1,1,0
2.026107537,0,0,0,0,1,1,0,1,1,0
1.546005038,0,0,0,0,1,1,0,1,1,0
0.967702529,0,1,0,0,0,0,1,1,0,1
2.739181128,0,1,0,0,0,0,1,1,0,1
-0.720205668,0,1,0,0,0,0,1,1,0,1
0.999793534,0,1,0,0,0,0,1,1,0,1
-0.024274334,0,1,0,0,0,0,1,1,0,1
0.365245973,0,1,0,0,0,0,1,1,0,1
1.371370843,0,1,0,0,0,0,1,1,0,1
1.188583381,0,1,0,0,0,0,1,1,0,1
2.038116145,0,1,0,1,0,0,1,0,0,0
0.907800432,0,1,0,1,0,0,1,0,0,0
0.754839359,0,1,0,1,0,0,1,0,0,0
1.009233726,0,1,0,1,0,0,1,0,0,0
-0.073209994,0,1,0,1,0,0,1,0,0,0
0.052353807,0,1,0,1,0,0,1,0,0,0
1.054321335,0,1,0,1,0,0,1,0,0,0
1.249901527,0,1,0,1,0,0,1,0,0,0
0.738095907,1,0,1,1,1,1,1,0,1,1
-1.892013147,1,0,1,1,1,1,1,0,1,1
0.314683078,1,0,1,1,1,0,0,1,0,1
-1.767794154,1,0,1,1,1,0,0,1,0,1
0.760227487,1,0,0,0,0,0,0,0,1,0
0.988424194,1,0,0,0,0,0,0,0,1,0
1.085202116,1,0,0,0,0,0,0,0,1,0
1.396542292,1,0,0,0,0,0,0,0,1,0
0.536563512,1,1,0,1,1,1,1,1,1,1
0.001230791,1,1,0,1,1,1,1,1,1,1
-3.516568368,0,0,0,1,0,1,1,0,1,1
0.782746196,0,0,0,1,0,1,1,0,1,1
0.322379676,0,1,0,1,1,1,0,0,1,0
4.859178329,0,1,0,1,1,1,0,0,1,0
4.862501789,0,1,0,1,1,1,0,0,1,0
1.767577488,0,1,0,1,1,1,0,0,1,0
-0.084924268,0,1,0,1,1,1,0,0,1,0
0.255919075,0,1,0,1,1,1,0,0,1,0
3.022700033,0,1,0,1,1,1,0,0,1,0
2.970425726,0,1,0,1,1,1,0,0,1,0
-0.60938551,0,1,1,0,0,0,1,1,1,1
-0.165420094,0,1,1,0,0,0,1,1,1,1
0.21939623,1,0,1,0,0,1,1,0,0,0
0.065092384,1,0,1,0,0,1,1,0,0,0
-0.677160866,1,1,1,1,1,1,0,0,1,1
0.063092572,1,1,1,1,1,1,0,0,1,1
-0.42352842,1,1,1,0,0,0,1,1,0,1
-0.048878549,1,1,1,0,0,0,1,1,0,1
-0.23176033,1,0,1,0,1,0,0,1,1,1
0.293546991,1,0,1,0,1,0,0,1,1,1
0.259023316,0,1,1,0,1,0,1,1,1,1
-0.986098958,0,1,1,0,1,0,1,1,1,1
0.634781301,0,1,1,0,1,0,1,1,1,1
0.831653183,0,1,1,0,1,0,1,1,1,1
-0.226277224,0,1,1,0,1,0,1,1,1,1
-0.152033616,0,1,1,0,1,0,1,1,1,1
-0.221392281,0,1,1,0,1,0,1,1,1,1
-0.325012905,0,1,1,0,1,0,1,1,1,1
-0.685348053,0,1,0,0,1,0,1,1,1,0
-0.135734208,0,1,0,0,1,0,1,1,1,0
-0.342744314,0,1,0,0,0,1,1,1,0,1
0.190169109,0,1,0,0,0,1,1,1,0,1
-0.215988561,0,1,0,1,0,1,1,1,1,1
0.099689275,0,1,0,1,0,1,1,1,1,1
-0.623380563,0,1,1,1,1,0,0,1,1,1
-0.85947424,0,1,1,1,1,0,0,1,1,1
-0.922328844,0,1,1,1,1,0,0,1,1,1
-0.534370156,0,1,1,1,1,0,0,1,1,1
-0.131621204,0,1,1,1,1,0,0,1,1,1
-0.076443447,0,1,1,1,1,0,0,1,1,1
-0.312175607,0,1,1,1,1,0,0,1,1,1
-1.143624038,0,1,1,1,1,0,0,1,1,1
3.56383818,0,0,1,1,1,1,0,1,1,0
0.354993377,0,0,1,1,1,1,0,1,1,0
-0.555340786,0,0,1,1,1,0,1,0,0,1
-0.27372816,0,0,1,1,1,0,1,0,0,1
0.322379676,0,1,0,1,1,1,0,0,1,0
4.859178329,0,1,0,1,1,1,0,0,1,0
4.862501789,0,1,0,1,1,1,0,0,1,0
1.767577488,0,1,0,1,1,1,0,0,1,0
-0.084924268,0,1,0,1,1,1,0,0,1,0
0.255919075,0,1,0,1,1,1,0,0,1,0
3.022700033,0,1,0,1,1,1,0,0,1,0
2.970425726,0,1,0,1,1,1,0,0,1,0
0.656678611,1,0,1,1,0,0,1,1,0,0
0.124947254,1,0,1,1,0,0,1,1,0,0
-0.712838886,1,1,1,1,1,0,1,1,1,1
-0.243255776,1,1,1,1,1,0,1,1,1,1
-0.732497926,1,1,1,1,1,0,1,1,0,1
0.196262347,1,1,1,1,1,0,1,1,0,1
0.091058079,1,1,1,0,1,0,0,1,1,0
1.811357995,1,1,1,0,1,0,0,1,1,0
-0.108140007,1,1,1,0,1,0,0,1,1,0
0.16253154,1,1,1,0,1,0,0,1,1,0
-1.094133457,1,0,1,1,0,0,1,1,0,1
0.047994048,1,0,1,1,0,0,1,1,0,1
-0.980308449,1,0,0,1,0,1,1,1,0,1
-0.040143721,1,0,0,1,0,1,1,1,0,1
0.259023316,0,1,1,0,1,0,1,1,1,1
-0.986098958,0,1,1,0,1,0,1,1,1,1
0.634781301,0,1,1,0,1,0,1,1,1,1
0.831653183,0,1,1,0,1,0,1,1,1,1
-0.226277224,0,1,1,0,1,0,1,1,1,1
-0.152033616,0,1,1,0,1,0,1,1,1,1
-0.221392281,0,1,1,0,1,0,1,1,1,1
-0.325012905,0,1,1,0,1,0,1,1,1,1
0.298710608,0,1,1,0,1,0,1,0,1,1
-0.070367742,0,1,1,0,1,0,1,0,1,1
-0.623380563,0,1,1,1,1,0,0,1,1,1
-0.85947424,0,1,1,1,1,0,0,1,1,1
-0.922328844,0,1,1,1,1,0,0,1,1,1
-0.534370156,0,1,1,1,1,0,0,1,1,1
-0.131621204,0,1,1,1,1,0,0,1,1,1
-0.076443447,0,1,1,1,1,0,0,1,1,1
-0.312175607,0,1,1,1,1,0,0,1,1,1
-1.143624038,0,1,1,1,1,0,0,1,1,1
-0.436947357,0,0,1,0,0,1,1,0,0,1
-0.008631669,0,0,1,0,0,1,1,0,0,1
-0.027699999,0,0,0,1,1,0,1,1,1,0
0.091625796,0,0,0,1,1,0,1,1,1,0
-0.075626355,0,0,0,0,1,1,1,1,0,1
-0.017732543,0,0,0,0,1,1,1,1,0,1
0.322379676,0,1,0,1,1,1,0,0,1,0
4.859178329,0,1,0,1,1,1,0,0,1,0
4.862501789,0,1,0,1,1,1,0,0,1,0
1.767577488,0,1,0,1,1,1,0,0,1,0
-0.084924268,0,1,0,1,1,1,0,0,1,0
0.255919075,0,1,0,1,1,1,0,0,1,0
3.022700033,0,1,0,1,1,1,0,0,1,0
2.970425726,0,1,0,1,1,1,0,0,1,0
0.091058079,1,1,1,0,1,0,0,1,1,0
1.811357995,1,1,1,0,1,0,0,1,1,0
-0.108140007,1,1,1,0,1,0,0,1,1,0
0.16253154,1,1,1,0,1,0,0,1,1,0
-1.93087052,1,1,0,1,1,0,1,1,0,1
-0.204468915,1,1,0,1,1,0,1,1,0,1
-2.253041877,1,0,0,1,1,1,1,0,0,1
-0.431228542,1,0,0,1,1,1,1,0,0,1
0.663062408,1,0,1,1,0,1,1,1,1,0
-0.329244737,1,0,1,1,0,1,1,1,1,0
-2.530248675,0,1,1,0,0,0,1,1,0,0
-0.398073139,0,1,1,0,0,0,1,1,0,0
0.259023316,0,1,1,0,1,0,1,1,1,1
-0.986098958,0,1,1,0,1,0,1,1,1,1
0.634781301,0,1,1,0,1,0,1,1,1,1
0.831653183,0,1,1,0,1,0,1,1,1,1
-0.226277224,0,1,1,0,1,0,1,1,1,1
-0.152033616,0,1,1,0,1,0,1,1,1,1
-0.221392281,0,1,1,0,1,0,1,1,1,1
-0.325012905,0,1,1,0,1,0,1,1,1,1
-0.623380563,0,1,1,1,1,0,0,1,1,1
-0.85947424,0,1,1,1,1,0,0,1,1,1
-0.922328844,0,1,1,1,1,0,0,1,1,1
-0.534370156,0,1,1,1,1,0,0,1,1,1
-0.131621204,0,1,1,1,1,0,0,1,1,1
-0.076443447,0,1,1,1,1,0,0,1,1,1
-0.312175607,0,1,1,1,1,0,0,1,1,1
-1.143624038,0,1,1,1,1,0,0,1,1,1
-0.643384858,0,1,1,0,1,1,1,1,0,1
-0.208785838,0,1,1,0,1,1,1,1,0,1
1.289843753,0,0,1,0,1,0,0,1,1,0
-0.235266157,0,0,1,0,1,0,0,1,1,0
-1.461538833,0,0,0,0,1,1,1,1,1,0
-3.206569637,0,0,0,0,1,1,1,1,1,0
-0.244295507,0,0,0,0,1,1,1,1,1,0
-1.352311205,0,0,0,0,1,1,1,1,1,0
0.897534497,0,0,0,1,1,0,1,1,0,0
1.067048526,0,0,0,1,1,0,1,1,0,0
-0.268877039,0,0,0,1,1,0,1,1,0,0
-0.256555056,0,0,0,1,1,0,1,1,0,0
-0.417668136,0,0,1,1,1,0,1,1,1,1
-0.331423812,0,0,1,1,1,0,1,1,1,1
0.322379676,0,1,0,1,1,1,0,0,1,0
4.859178329,0,1,0,1,1,1,0,0,1,0
4.862501789,0,1,0,1,1,1,0,0,1,0
1.767577488,0,1,0,1,1,1,0,0,1,0
-0.084924268,0,1,0,1,1,1,0,0,1,0
0.255919075,0,1,0,1,1,1,0,0,1,0
3.022700033,0,1,0,1,1,1,0,0,1,0
2.970425726,0,1,0,1,1,1,0,0,1,0
1.826602624,0,0,0,0,0,0,1,0,1,1
1.313816132,0,0,0,0,0,0,1,0,1,1
0.491239802,1,0,1,0,0,0,1,1,1,1
-0.289383243,1,0,1,0,0,0,1,1,1,1
-2.844432741,1,1,1,0,1,0,1,0,0,1
-1.349162501,1,1,1,0,1,0,1,0,0,1
-1.249823654,1,0,1,0,1,0,1,1,0,0
-0.940439148,1,0,1,0,1,0,1,1,0,0
1.732335472,0,0,1,0,0,1,1,1,0,1
1.018023637,0,0,1,0,0,1,1,1,0,1
0.259023316,0,1,1,0,1,0,1,1,1,1
-0.986098958,0,1,1,0,1,0,1,1,1,1
0.634781301,0,1,1,0,1,0,1,1,1,1
0.831653183,0,1,1,0,1,0,1,1,1,1
-0.226277224,0,1,1,0,1,0,1,1,1,1
-0.152033616,0,1,1,0,1,0,1,1,1,1
-0.221392281,0,1,1,0,1,0,1,1,1,1
-0.325012905,0,1,1,0,1,0,1,1,1,1
-3.209188406,0,1,1,0,0,1,0,1,1,0
-1.362049186,0,1,1,0,0,1,0,1,1,0
1.683393304,0,1,1,0,0,1,1,0,1,1
0.589254604,0,1,1,0,0,1,1,0,1,1
-0.623380563,0,1,1,1,1,0,0,1,1,1
-0.85947424,0,1,1,1,1,0,0,1,1,1
-0.922328844,0,1,1,1,1,0,0,1,1,1
-0.534370156,0,1,1,1,1,0,0,1,1,1
-0.131621204,0,1,1,1,1,0,0,1,1,1
-0.076443447,0,1,1,1,1,0,0,1,1,1
-0.312175607,0,1,1,1,1,0,0,1,1,1
-1.143624038,0,1,1,1,1,0,0,1,1,1
1.644534195,0,0,1,1,1,1,0,1,1,1
1.127017183,0,0,1,1,1,1,0,1,1,1
-1.461538833,0,0,0,0,1,1,1,1,1,0
-3.206569637,0,0,0,0,1,1,1,1,1,0
-0.244295507,0,0,0,0,1,1,1,1,1,0
-1.352311205,0,0,0,0,1,1,1,1,1,0
0.897534497,0,0,0,1,1,0,1,1,0,0
1.067048526,0,0,0,1,1,0,1,1,0,0
-0.268877039,0,0,0,1,1,0,1,1,0,0
-0.256555056,0,0,0,1,1,0,1,1,0,0
0.616289116,0,1,0,0,1,0,0,0,0,1
1.784364468,0,1,0,0,1,0,0,0,0,1
3.834281959,0,1,0,0,1,0,0,0,0,1
2.472615784,0,1,0,0,1,0,0,0,0,1
-0.033701201,0,1,0,0,1,0,0,0,0,1
0.252867705,0,1,0,0,1,0,0,0,0,1
1.102577342,0,1,0,0,1,0,0,0,0,1
2.475851581,0,1,0,0,1,0,0,0,0,1
-0.315011781,0,1,0,1,1,1,1,1,0,1
0.079412523,0,1,0,1,1,1,1,1,0,1
0.574539793,0,1,0,1,1,0,1,1,1,0
-0.011638627,0,1,0,1,1,0,1,1,1,0
0.377073411,1,1,1,1,1,0,1,1,1,1
-0.425851245,1,1,1,1,1,0,1,1,1,1
2.020224654,1,1,1,1,1,0,1,1,1,1
2.791081732,1,1,1,1,1,0,1,1,1,1
-0.146584944,1,1,1,1,1,0,1,1,1,1
-0.193286034,1,1,1,1,1,0,1,1,1,1
-0.005761857,1,1,1,1,1,0,1,1,1,1
0.651809129,1,1,1,1,1,0,1,1,1,1
-0.10130581,1,1,0,1,1,1,0,1,0,1
0.159456178,1,1,0,1,1,1,0,1,0,1
-0.062737939,0,1,1,1,1,1,1,1,1,0
-0.215045496,0,1,1,1,1,1,1,1,1,0
-0.010974927,0,1,1,1,1,1,1,1,1,0
-0.132549347,0,1,1,1,1,1,1,1,1,0
-0.309583015,0,1,1,1,1,1,0,0,1,0
-0.181029582,0,1,1,1,1,1,0,0,1,0
-0.17918175,0,1,0,1,1,0,1,1,0,1
-0.047590267,0,1,0,1,1,0,1,1,0,1
0.262406441,1,1,1,0,1,0,0,0,0,0
-0.353995298,1,1,1,0,1,0,0,0,0,0
-0.081677687,1,1,1,0,1,0,0,0,0,0
-0.002371792,1,1,1,0,1,0,0,0,0,0
-0.186203836,1,1,0,1,1,1,1,1,0,0
-0.480453168,1,1,0,1,1,1,1,1,0,0
-1.867613896,1,1,0,1,1,1,1,1,0,0
-4.226843289,1,1,0,1,1,1,1,1,0,0
0.00601784,1,1,0,1,1,1,1,1,0,0
-0.249550458,1,1,0,1,1,1,1,1,0,0
-0.15541868,1,1,0,1,1,1,1,1,0,0
-0.343832381,1,1,0,1,1,1,1,1,0,0
-0.211220724,1,1,1,0,1,0,0,1,1,0
0.173043259,1,1,1,0,1,0,0,1,1,0
-0.207414623,0,1,1,1,1,1,0,1,1,0
0.023782452,0,1,1,1,1,1,0,1,1,0
-0.257649284,0,1,0,1,1,1,1,1,0,1
0.071484983,0,1,0,1,1,1,1,1,0,1
0.616289116,0,1,0,0,1,0,0,0,0,1
1.784364468,0,1,0,0,1,0,0,0,0,1
3.834281959,0,1,0,0,1,0,0,0,0,1
2.472615784,0,1,0,0,1,0,0,0,0,1
-0.033701201,0,1,0,0,1,0,0,0,0,1
0.252867705,0,1,0,0,1,0,0,0,0,1
1.102577342,0,1,0,0,1,0,0,0,0,1
2.475851581,0,1,0,0,1,0,0,0,0,1
0.377073411,1,1,1,1,1,0,1,1,1,1
-0.425851245,1,1,1,1,1,0,1,1,1,1
2.020224654,1,1,1,1,1,0,1,1,1,1
2.791081732,1,1,1,1,1,0,1,1,1,1
-0.146584944,1,1,1,1,1,0,1,1,1,1
-0.193286034,1,1,1,1,1,0,1,1,1,1
-0.005761857,1,1,1,1,1,0,1,1,1,1
0.651809129,1,1,1,1,1,0,1,1,1,1
-0.062737939,0,1,1,1,1,1,1,1,1,0
-0.215045496,0,1,1,1,1,1,1,1,1,0
-0.010974927,0,1,1,1,1,1,1,1,1,0
-0.132549347,0,1,1,1,1,1,1,1,1,0
0.262406441,1,1,1,0,1,0,0,0,0,0
-0.353995298,1,1,1,0,1,0,0,0,0,0
-0.081677687,1,1,1,0,1,0,0,0,0,0
-0.002371792,1,1,1,0,1,0,0,0,0,0
0.252153956,1,1,1,0,1,1,1,0,0,0
0.037811199,1,1,1,0,1,1,1,0,0,0
0.002259549,1,1,1,1,1,1,0,1,1,0
0.041312573,1,1,1,1,1,1,0,1,1,0
-0.518301989,1,1,1,0,1,1,0,1,0,1
0.145520779,1,1,1,0,1,1,0,1,0,1
-0.186203836,1,1,0,1,1,1,1,1,0,0
-0.480453168,1,1,0,1,1,1,1,1,0,0
-1.867613896,1,1,0,1,1,1,1,1,0,0
-4.226843289,1,1,0,1,1,1,1,1,0,0
0.00601784,1,1,0,1,1,1,1,1,0,0
-0.249550458,1,1,0,1,1,1,1,1,0,0
-0.15541868,1,1,0,1,1,1,1,1,0,0
-0.343832381,1,1,0,1,1,1,1,1,0,0
-0.34014014,1,1,0,1,1,1,0,1,1,1
-0.029627487,1,1,0,1,1,1,0,1,1,1
-0.41819088,1,1,0,1,1,1,0,1,0,1
0.198637582,1,1,0,1,1,1,0,1,0,1
-0.41661341,0,1,1,1,1,1,1,0,0,1
-0.132582854,0,1,1,1,1,1,1,0,0,1
-0.353241179,0,1,1,1,1,1,1,0,1,0
0.05226178,0,1,1,1,1,1,1,0,1,0
1.483054831,0,1,0,0,1,1,0,1,0,0
0.011556354,0,1,0,0,1,1,0,1,0,0
0.616289116,0,1,0,0,1,0,0,0,0,1
1.784364468,0,1,0,0,1,0,0,0,0,1
3.834281959,0,1,0,0,1,0,0,0,0,1
2.472615784,0,1,0,0,1,0,0,0,0,1
-0.033701201,0,1,0,0,1,0,0,0,0,1
0.252867705,0,1,0,0,1,0,0,0,0,1
1.102577342,0,1,0,0,1,0,0,0,0,1
2.475851581,0,1,0,0,1,0,0,0,0,1
0.377073411,1,1,1,1,1,0,1,1,1,1
-0.425851245,1,1,1,1,1,0,1,1,1,1
2.020224654,1,1,1,1,1,0,1,1,1,1
2.791081732,1,1,1,1,1,0,1,1,1,1
-0.146584944,1,1,1,1,1,0,1,1,1,1
-0.193286034,1,1,1,1,1,0,1,1,1,1
-0.005761857,1,1,1,1,1,0,1,1,1,1
0.651809129,1,1,1,1,1,0,1,1,1,1
1.110294584,0,1,0,0,1,1,1,1,1,0
0.086608812,0,1,0,0,1,1,1,1,1,0
-1.466637194,1,1,1,1,1,0,1,1,0,0
-1.004032488,1,1,1,1,1,0,1,1,0,0
-0.222731476,1,1,1,1,1,0,1,1,0,0
-0.599455758,1,1,1,1,1,0,1,1,0,0
0.843307746,1,1,1,1,1,0,0,0,1,0
1.227967183,1,1,1,1,1,0,0,0,1,0
-0.204146624,1,1,1,1,1,0,0,0,1,0
0.602755579,1,1,1,1,1,0,0,0,1,0
-0.826915365,1,1,1,1,1,1,1,1,0,1
-0.095612864,1,1,1,1,1,1,1,1,0,1
-0.190704775,1,1,1,1,1,1,1,1,0,1
-0.50898516,1,1,1,1,1,1,1,1,0,1
-0.398334003,1,1,0,0,1,1,0,1,1,1
0.433346924,1,1,0,0,1,1,0,1,1,1
-0.049112445,1,1,0,0,1,1,0,1,1,1
-0.22688934,1,1,0,0,1,1,0,1,1,1
-2.550465085,1,1,0,1,1,1,1,1,0,1
